WTT,PTI,EQW,SBI,LQE,QWG,FDJ,PJF,HQE,NXJ,TARGET CLASS
0.913917326580412,1.16207270773869,0.567945853660883,0.755463895988805,0.780861571547421,0.352607722933537,0.759696914033796,0.64379756442059,0.879422091350325,1.23140943733459,1
0.635631904058233,1.00372162918095,0.535342351770674,0.825644845979524,0.924108929216015,0.648450236683887,0.675334312230643,1.01354599205256,0.621552215350488,1.49270160463569,0
0.721359807958381,1.20149262361869,0.921989733476548,0.855594983407847,1.52662938835851,0.720780887111782,1.62635071136096,1.15448314702768,0.957877022898321,1.28559679319528,0
1.23420440152299,1.38672629102279,0.653046305635061,0.82562444527016,1.14250354004721,0.87512792122941,1.40970806026021,1.38000254596681,1.52269204624475,1.15309302480764,1
1.27949082437756,0.949749557300132,0.627280041302939,0.668976081945896,1.23253730356581,0.703727439100354,1.11559550273408,0.646690698205377,1.4638117509918,1.41916657658438,1
0.833927807868903,1.52330229298429,1.10474267193847,1.02113895849168,1.10737711908656,1.01092953531146,1.2795375385635,1.2806765605029,0.510350260688583,1.5280436719933,0
0.944705324810325,1.25176135264162,1.074885123336,0.286472997704296,0.99643953594244,0.428860233015393,0.910804981380652,0.755304749443188,1.11180032064407,1.11084230458795,0
0.816173851044739,1.08839244187578,0.895343276234246,0.243859572414531,0.94312274416302,1.0451312781199,1.14653599069646,1.34188550023794,1.22532404009875,1.42578407407506,0
0.776550644755558,1.4638122919816,0.783824760353886,0.337277987704521,0.742215157841802,1.07275612585945,0.880299838686451,1.31295071726179,1.11816516147257,1.22592162246007,0
0.772280098399545,0.515111402578921,0.891595881764946,0.94086158187082,1.43056831801974,0.885876289689223,1.2052313213505,0.596857714017241,1.54257961677851,0.981879490478451,1
1.28499900404901,1.33101774658428,0.618910313209785,0.657016785859359,1.0371909042608,0.717345568771079,0.778500550867465,0.599317360861811,1.24567586809942,1.44169455315295,1
1.06435624457571,1.41488452632013,0.896797614819121,0.629088044654524,1.44770429519608,0.791923269277261,0.921675559266011,1.23724889865622,0.56428096850356,1.42366826472566,0
0.682953044749608,1.25472271755297,0.998870422347932,0.397701395585617,1.01162149555059,0.567862656151422,1.33511992284104,1.09373506428243,0.847015278217042,1.3747785844153,0
0.953317952180738,1.31898684562449,0.562921179535957,0.905503013969555,1.2483135463544,0.677795128032711,1.01730491978331,0.52806512351708,1.54171166695973,1.11896002786803,1
0.801268465166967,0.936390020276808,0.696959602465591,0.97244008276352,0.851299207368555,1.44311864373611,1.1944758723294,1.64149568472594,1.11873718983578,1.42657280635372,0
1.06169096887295,1.04489172008831,0.599728912730741,0.465285103326681,0.930288221129103,0.974340770534897,1.21344990316228,1.24755124497117,1.21762480865327,1.62315393623144,1
0.715644738213791,1.3785941313574,0.997796712691944,0.67499605763683,1.22892824839817,1.22329338416609,0.589346137806797,1.55990000108247,0.8453239547721,1.24871427126118,0
0.899791592505653,1.22587520183578,1.33088721296769,0.335989409446654,1.27357038737648,1.10036059962388,1.01961660100385,1.22389088859635,1.1134413540442,1.49015137207356,0
0.883812951854963,1.27589122691241,0.924065502006236,0.668813583548645,1.2690211289405,1.38209343353755,0.728286178510079,0.726722914585313,0.975833245488019,1.65381461618312,0
0.768310814718143,1.39430378105301,0.823117528478999,0.612072236815117,1.26741418807678,0.881943471714328,1.10417815394297,1.66099778090745,0.742885390337134,1.09870421981084,0
1.25286382972636,1.66182032958025,0.922197597834462,0.87509978933338,1.41385185025198,1.33048648590412,0.897273041673405,1.28097200664397,0.736994289242539,1.19296550693131,0
0.612488328150592,1.33898127771481,1.07260622838841,0.799193055681533,0.72266711187042,1.13986338885935,0.952153265278428,1.7419189403537,1.021007203217,1.19920260842773,0
0.661651679663592,0.603561179189487,0.884152629058925,0.484525266301676,0.832280554983309,1.09465390421836,1.15614226433806,1.3519791058998,0.843353362884739,1.48920836113249,0
1.2776379622479,0.925002893118227,0.170923628052656,1.05758326645032,0.995937643182956,0.934052502732319,0.877793712309938,1.02468393041759,1.39310105251034,1.22841069805588,1
1.10995307823729,1.36346104767572,0.647338964949469,0.368138161418306,1.3408512337052,1.08850231495739,1.07125032456646,1.13247074175132,0.794287473481433,1.37846033570385,0
0.576839388064684,1.31906880812329,1.11511168306787,1.13196482501721,1.51216134158274,0.954664227250037,1.10187974048803,1.02759158384232,1.25336653192626,1.59056314560335,0
0.85592684090026,0.859601755873941,0.834233608605987,0.905674810485262,1.18799475837341,1.39876587626735,0.907756092397732,0.866683457071133,1.72043994742363,1.42834951824112,1
0.912403497106792,0.9356387057909,0.52730295689391,0.66953788705096,0.979297084930071,0.769600348692549,0.53444018559957,0.697452120234258,0.985916380685604,1.54179761456593,1
0.677778468777437,1.04082045314048,0.655776565338139,0.479425067973902,1.11939897525913,1.22669462158532,0.971849066664222,1.08709032550099,0.365156609861398,1.16723948697228,0
1.3930812244388,1.19355882882221,0.766170369839068,0.961150245587289,1.2250383474585,1.12990393731303,0.634756638813024,0.509353298145014,1.38097460472362,1.40625200588627,1
1.37211375149548,1.12019248028919,0.470186848317436,0.9614909849439,0.977407506515652,0.890627008599565,1.28557813783659,0.903982785498193,1.3620301132558,1.57496726036259,1
0.814005289305454,0.596725790320938,0.388930609423664,0.626617830238099,0.66381876619489,0.984942844987761,0.778532197167443,0.8401999846686,0.812727504347692,0.74104773701141,1
1.60545204789969,0.549635454597769,0.606324190837188,0.771831953810364,1.120596182203,1.14899314057862,1.15159842571652,0.680395663967285,1.24479708319266,0.958032481786182,1
1.0640134353737,1.36544760120943,1.03611388559918,0.727183560450013,1.09450947623985,1.03936680651241,0.733775206921894,1.15989123122873,1.63711940024108,1.52323373882916,1
1.22355168047586,1.00347068377729,0.498671343873877,0.569840385753358,0.986798405406558,0.924052704071988,0.869186620294621,0.840512100612727,1.5796117033877,1.35945007220059,1
0.455783048994179,1.05404302369445,1.20209804348583,0.736706682317462,1.3650139235381,1.23162531144815,0.802672937278469,1.13363319181125,0.914157867924084,1.58282943556016,0
0.42937200504973,1.0857856079556,0.766981665023695,0.678020771920947,1.29875785768254,0.937705049095507,0.986495665209569,1.22273821456016,0.649233596070262,1.493039232975,0
0.980029074346863,1.44314365047192,0.795674985470538,0.515046925814284,0.749090893535231,0.813808092118866,0.929200109195311,0.700358757014443,1.49173876698097,1.30342931828536,1
1.29134888026614,0.857661454001498,1.02285087098042,0.473308553754401,1.26312788023565,0.97166314872735,1.03944287412098,0.744858529956122,1.67843706720072,1.14128164683887,1
0.342386133502897,1.09129940012497,0.891758923807241,0.564600324555921,0.591956807661974,1.16461559250146,1.10314485898887,1.33012266177771,0.903787638129713,1.1882690142739,0
1.05109609583711,0.569334889478923,0.554665512869472,0.4888035044665,1.1833604822694,0.619700465173752,0.966177483081524,0.747466203513289,1.22472062022212,1.24208810023977,1
0.683507718877157,1.60692061830297,0.916477175968747,1.09874962357998,0.807799284490816,0.886384436546017,0.849993562325636,0.976009157759598,1.09022587028737,1.65854736955786,0
1.27169670263362,0.931886954922662,0.773647388279844,0.521103998589729,1.08664890463317,1.20304098970049,1.10203080713099,0.920581582843868,1.18651021864943,1.73534163587295,1
0.754368304833196,0.859153183240619,0.845686848201672,0.872007323032056,0.635764049084703,1.26393970923233,1.47450266049843,1.51061893718504,0.659195051435118,1.2743502970942,0
1.04272786265566,1.0231505712483,1.40054349324471,0.836405243957938,0.600609495148613,1.1027008258173,1.08746151546065,1.56582284786372,0.600208221383822,1.39082135756539,0
0.967053800223641,1.0079318742284,0.883838232147102,0.357703071364899,0.843995085990221,0.360038175180285,0.757973942136754,1.06502222946787,1.02456401739964,1.27480205251115,0
0.666834270263193,1.24115902757928,1.17708420100371,0.681275266114026,1.04516169964881,0.942113761346689,0.985035923685105,1.28348663960905,0.900761874907638,1.77593263243719,0
1.03556311427337,1.30367000873591,0.973541893605484,0.855515816642853,1.11437053688257,0.672601699482139,1.39970372909196,1.00256091329345,1.74975972912659,1.2067958713985,1
0.811928502391766,1.40550022619399,0.940863519601037,0.673400802006969,1.2193039348975,1.23312797929657,1.15231520447958,1.42066924495919,1.14801088350373,1.60458406487616,0
1.10578782190746,0.683749775625744,0.194365739577612,0.749714651969659,1.00833274366692,1.26693855501923,1.04683211896565,0.994515444957618,1.32082157822722,1.02509931820808,1
0.876632791231461,1.25172628459955,1.073193717489,0.869917127397682,1.05028073594164,1.5074240361383,0.711728126260222,1.70921442956716,0.966391921570614,1.2278441294589,0
1.51503909642532,0.900580990460385,0.613168731310468,0.667435451344103,1.16437706727427,0.879749307693126,0.73354720162244,0.564530349725729,1.22001078654093,1.33778288103949,1
1.07298082518625,1.08497668419645,0.52997230015799,0.401970529183651,1.01689218822108,0.720079805662743,1.08367175656527,0.832640380870198,1.5162465840503,1.16948768093335,1
1.28761654233907,1.14347857454772,0.536487209378365,0.669954733172962,0.7774501328118,0.844870492027939,0.64629726439333,0.776133400576218,1.48611494167646,1.29629953481304,1
1.67281675558313,0.882013129959151,0.583270533615408,0.743556447158522,0.805359221185023,0.844470810632092,1.11910652250768,0.698259963580983,1.1820221136176,1.30582698263303,1
1.04967070230386,0.955805232291402,1.19252996616423,0.96354712527999,0.882263689831937,1.21870273539208,0.793254207418255,1.78541962503836,1.13822220660696,1.46557183135189,0
0.992413678142341,1.25120320344261,0.37804663950529,0.53455170891864,0.92951853417611,0.845214515100936,0.993297533884006,1.50145484481564,0.829885114905469,1.15493276628158,0
1.16575630454023,1.24193188802887,1.18696479909166,0.43829884240523,0.741128828449551,0.539807226888537,0.761203634448145,1.12816853629934,1.11112686796213,1.44602472123457,1
1.40341725773428,1.15813020528941,0.579285336736206,0.690988013972842,1.24739783374366,0.691563494575785,0.817470012180858,1.02754802962693,1.26833462380319,1.52663250203831,1
0.605430098469694,0.615252262935165,0.811248442472651,0.879758493534854,0.878918338532418,1.00531399098179,0.986226279250835,0.784114326256788,1.50940209469145,1.57028305292465,1
1.06809188595695,0.981025703675501,1.06071947310373,0.536403846000645,0.47641741762187,1.04477715145764,1.52531277596325,1.27379053212655,0.765125034767527,1.30687210935681,0
0.380865095087404,1.17547915862727,1.1512206876824,0.569466185684744,1.19864705929775,0.940393454016609,0.935474766389684,1.23540442790362,1.36587018537905,1.37576406861785,0
1.04670724526615,0.714688390357362,0.767453325698143,0.814668938715153,0.766553610402322,1.00039787165362,1.4567225053212,1.50588308712222,1.30986419639772,1.46148003272788,0
0.627107887417169,1.30246106501719,1.01220809256463,0.928606532399629,1.41440600350283,1.00133833487974,1.1724797222999,1.48129365054146,0.733629126678017,1.51004147879577,0
1.42111729240694,1.33391707166553,0.837445349359512,0.456402340721055,1.05174199757729,0.940913602857682,0.826736118585755,0.841652294356397,1.30549168133623,1.48440604163889,1
0.788278082033056,1.13690094928987,0.537014735259656,0.50423175798216,1.05876191138648,1.18412178104272,1.0244844444743,0.874137918690578,1.20538098276757,1.61669649121454,1
1.72177916896547,1.15958232709781,0.712717889980979,0.541369265148756,0.715946024981994,1.179927196216,1.05742262157633,0.987899526589294,0.79116489105374,1.02405851455632,1
0.802583948914817,1.07535946665234,1.04419577136086,0.654526117369339,0.983662938951983,1.13518971729512,0.989865534496252,1.49756870697636,1.30288239601068,1.68998851670253,0
1.44278758107178,0.905318815466556,1.15867740746081,0.575526208199218,1.1960538455898,0.658082374585001,0.837869882193387,0.73106764921112,1.55911714998182,1.15182413192616,1
1.21265778465669,1.127623653563,0.785995570090722,0.501081242379926,1.36668352831002,0.967339942666665,0.596952155963312,1.21697911585054,1.04081293579522,1.54502693570608,0
1.19899949536824,1.02429450976811,0.744314766319161,0.389139440543986,0.844983915178883,0.622370352858878,0.783223928027453,1.48742789382213,1.25716136330131,0.937234603219097,0
0.860255622222543,1.52258537708378,0.951314104308421,0.422790615288897,0.586966763512221,0.803609544263316,1.09623237228962,0.904521913923315,1.2309287324759,1.30160332039223,0
1.22589436243306,0.607008491688603,1.16672157426399,0.55961149310963,0.527601984369201,0.765398368637829,0.719059062098505,1.02408497425002,1.32110054419229,1.33463416506091,1
0.872898775070973,1.5424800217888,0.789922078659972,0.722337920853934,0.691972497989658,1.34829243605089,0.618089872267146,1.30864296715722,1.2407553528237,1.23035670511733,0
1.26175332858623,1.29789000405673,0.764610711513481,0.676899868807943,1.20699966859754,0.5564210768299,0.514134447084242,1.05561475898352,1.44505848865254,1.07809231343572,1
0.931487958153893,1.39603111698575,0.930957935060052,0.457642192345342,1.36424327187053,0.790715008757755,1.18639269733771,1.36492189452401,1.1267198090445,1.42320816492083,0
0.584024827264759,1.36912024543064,1.20276763770742,0.939118376030124,0.92987309968395,1.43272276077261,1.6644931514885,0.904400919355528,0.951434095180727,1.02603581183198,0
1.14678092267286,1.27689553740563,1.15507019349264,0.255112368420374,1.01940669395689,0.630771133688545,0.70867274035235,1.17274252112596,1.24315723447456,1.11106892693253,1
1.6139311852583,0.942156299780328,0.695335137954447,0.589824274903972,0.969437428275747,1.02039847089973,0.928687603040462,0.59758196495511,1.37861665794203,1.21668255011146,1
1.41950807694092,1.10085927376449,0.417773237662821,0.574396632325775,0.899885018237045,1.09487466601551,0.926669841426195,0.744645748350256,1.42399899314862,1.15598617538649,1
1.52858149719667,1.21688192676774,0.980014334293916,0.499955695872071,1.03031177963645,0.881640050258823,1.41672379454713,0.911131274264542,0.967004262729594,1.4749180203122,0
1.42257981633786,1.7143275446739,0.860616517368695,0.660838031276076,1.10409793493315,1.05110551937633,0.841546163202418,1.1559823071084,0.969811520856844,1.33601527423187,1
1.10838472560709,0.996778229384459,0.300176447968399,0.546991695672707,1.26108476897436,0.623795344715192,0.757864558949823,0.877272674008523,1.06158429879176,1.07806055481452,1
1.35559912658653,0.960049450652716,0.730911876240261,0.509552454689501,1.11669384419588,0.730778305765786,0.520815893186524,1.09782661083762,1.37664108918043,1.30308788121425,1
0.806070935363754,1.0655183891456,0.97777684884554,0.155745914617087,1.05847107017255,0.764292135322389,1.25862649877348,1.32706421268892,1.05345141795184,0.904358760195244,0
0.762772508404708,1.50036690245958,1.16225263670346,0.588192879961178,1.21580544666953,1.15180605439167,0.908896550623145,0.996190854795357,0.768383871257476,1.60486991146121,0
0.949024275548647,1.30874650031799,0.294111953861131,1.07002600696848,0.998529410770978,0.609859155696343,1.33598518901566,1.21916183592066,1.28432533659621,1.07017551642239,1
1.14221560743511,0.67846782960766,1.02789391891312,0.79176407231313,1.05911957753489,0.872486820235661,0.883844190345669,0.891936444856836,1.59800384835628,1.65552900007219,1
1.64293270040302,0.855445015862939,1.0148169276389,0.809088732043946,1.02661717504433,0.647012873691631,1.18558950725674,0.659932799880577,1.37261484610667,1.33887368007802,1
1.16859263911731,0.828097708983797,0.403957444052397,0.830061801110193,1.07015001393255,0.972557548789942,1.67057419102525,1.03783165896603,1.15095133661162,1.27985533001732,1
0.87910989134332,0.760492079318687,0.932920088983404,0.337755401381175,1.02669387136191,0.942479663165388,1.0862578568829,1.08431735118061,1.47057869905938,1.49491273694225,1
1.34494909836374,1.06190630268205,0.398990206177627,0.429631251535167,0.902597757492331,0.955672276235773,1.08316776546577,1.01350368088382,1.18335820116416,1.37211939918089,1
0.788338151956146,1.1460205136623,1.41775395650044,0.895246592254362,1.09095781923753,0.875469617425989,0.97767580759699,1.22994681727805,1.10633072283318,1.81235728287553,0
1.54389165114551,0.797502680161935,0.575250080539996,0.473594035444151,0.891867921398208,0.798538325547683,1.2211422535696,0.789604548294719,1.14935069015771,1.19469424725141,1
1.17021315804724,1.02937729075071,0.72516364093787,0.285307668241038,1.31490874380703,1.080470616474,0.825299452538427,0.844782351725691,1.1351724299079,1.45311905699267,1
0.990285965519489,0.932289639453555,1.10246136755665,0.779932361736321,0.856446692959567,0.664937844783025,0.924293077894105,1.00303036153279,1.88569008497976,1.11545994871873,1
0.816634670455747,0.947335307645692,0.998901885971919,0.722978318596789,0.74257825202285,0.675726292959504,0.766518552965574,1.22456343246337,1.53789327225812,1.56671904963527,1
1.14424682181299,1.17619302933348,1.04778735573056,0.76287579260421,0.515338467448701,1.38027447001662,0.559898920559022,0.922272116264317,0.655485740480755,1.43784839497446,0
0.306564497046955,1.32208255377862,1.31238672114918,0.578244954614684,1.19155175149878,1.11375753673693,0.980453145608398,1.14194504749861,1.11088251284726,1.23976862094398,0
0.753118179068098,1.08224847598428,1.26356693297684,0.265802060925936,0.959967330513846,0.903309899788897,1.08240665604717,0.839123626311471,0.941614468291297,1.52605882541995,0
0.617723500540436,1.44813083179467,1.16895538212528,0.810492040235248,0.891862000337308,1.21469357908186,1.20833785061699,1.42869102690514,0.975782697795291,1.55048156503907,0
0.997650147244224,1.20498893873848,0.746264012297206,0.414485594040595,1.17829508954623,1.1455070120129,0.779074255318525,1.4403264450929,1.27430507055644,1.42410456022068,0
1.23462272753759,1.59332932687621,0.528662501313336,0.549877328423009,1.10137458579256,0.782282196587518,1.0921008330294,0.962992414353283,1.09015567806864,1.30411348006976,1
0.616532723172967,0.876225955113313,0.541400225154478,0.741516408239498,1.27335471775543,1.18205154342352,0.815312568368814,0.811486278192944,1.42686130072302,1.44808738630809,0
0.909050254329184,1.21367788455307,0.52456713258229,0.876138339761939,0.48023068198155,0.938598579896688,1.15111007369691,1.24054972735067,1.55619801034212,1.20175939225626,1
1.49231438839849,0.709203892943731,0.88483135920396,0.692360770309616,0.599321429627937,0.887581943601603,0.77375378887775,0.607633164506216,1.3830286515475,1.20031797203637,1
0.376896342437069,1.23655654641227,0.710967292951921,0.421695901556198,0.933536429908171,1.28963051789798,0.804915325356166,1.00215215223676,0.902854852694868,0.955231578892265,0
0.762275590247786,0.889916207269682,1.40594121641717,0.852789248399659,0.871521089893277,1.25189254119517,1.20379006982198,1.20276637771432,1.44674340477592,1.61865049758397,0
1.02984637946539,0.758886725790659,0.492572990299016,0.531782953135836,1.19646902396147,0.975867351089478,0.671939611858398,0.746756476487517,1.38065968788662,1.32927807232518,1
0.371898677870794,1.10563306118211,1.11406394257906,0.775686612729457,1.25212690882043,0.973178802513444,1.51195352003707,0.98989022749937,1.36725663032891,1.2638937387179,0
0.411865360349854,1.04475852568355,1.20778149749342,0.520632085770946,1.17972940551185,1.2328014423541,1.37409582812143,0.875119103056004,1.28697023393756,1.23395204456456,0
0.924319152821362,1.11805514646834,0.669971532727787,0.932948504934158,0.539062922410932,0.440840903084658,0.799063636037921,0.969213425747631,1.54072728542465,1.08994210183951,1
1.09653802070047,0.834994944608627,0.720812455695723,0.462464960214443,0.915005276206906,0.793624701167335,0.406258066569192,1.03468596806501,1.43757838517532,1.03926612094766,1
0.726660205703198,0.729466396249679,1.54647372214929,0.520705666107072,1.06682528265842,1.02892127746268,0.771560730105088,1.28047143862376,0.780276807992692,1.37324425096973,0
1.222428027876,0.901449162747009,0.441643417699237,0.916524404266059,1.41945952693449,0.988957110587565,0.784538660907022,1.28097069534816,1.38733271213033,1.41306206130934,1
